subject_number,trial_number,f,psd_mean,fitted,detrended,Delta,Theta,Alpha,Beta,ADR
sub-29,10,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[13.22768671  3.29244066  1.12652134  0.96294257  1.03083265  0.93101045
  0.86842586  0.81323304  0.61052398  0.48200978  0.40142995  0.33204684
  0.28477032  0.24735133  0.22779128  0.21041734  0.18923469  0.2069591
  0.19415131  0.18542924  0.18735951  0.17069532  0.1700904 ]","[17.17734376  2.2327043   1.13098352  0.80494983  0.6563815   0.57290333
  0.51985823  0.48332317  0.45669161  0.43644686  0.4205523   0.40774991
  0.39722201  0.38841471  0.38093983  0.37451741  0.36894055  0.36405309
  0.35973501  0.35589255  0.35245141  0.34935198  0.34654588]","[0.7700659  1.4746425  0.9960546  1.19627651 1.57047792 1.62507427
 1.67050516 1.68258652 1.33684081 1.10439513 0.9545304  0.81433946
 0.71690468 0.63682278 0.59797181 0.56183593 0.51291379 0.56848604
 0.53970645 0.52102592 0.53158961 0.48860556 0.4908164 ]",1.122354200956624,0.9960546018202873,1.5977760926602296,1.0572107492063796,1.4235934532061143
sub-29,11,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[7.43327921 1.92536362 1.09686865 1.1218035  1.21540118 1.066037
 0.77119392 0.69213772 0.52299907 0.37630537 0.35631689 0.33822444
 0.28423739 0.26228808 0.22986844 0.24541429 0.22259354 0.18232178
 0.17347457 0.17510875 0.1736845  0.18836233 0.20647065]","[8.77201032 1.57362485 0.88750041 0.6665032  0.56128372 0.50053669
 0.46121421 0.43376325 0.41354715 0.3980548  0.38581191 0.37589764
 0.3677079  0.36083028 0.35497383 0.34992745 0.34553438 0.34167575
 0.33825983 0.33521471 0.33248323 0.33001938 0.32778574]","[0.84738605 1.22352136 1.23590778 1.68311795 2.16539538 2.12978792
 1.67209487 1.59565781 1.26466612 0.94536072 0.92355078 0.89977804
 0.7729978  0.72690152 0.64756448 0.70132906 0.64420084 0.53361053
 0.51284412 0.52237787 0.52238574 0.57076142 0.62989516]",1.0354537086820754,1.2359077767617754,2.1475916502410266,1.049841347785744,2.0740585815028654
sub-29,12,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[17.5249623   3.94170166  1.06079187  0.88572186  0.99831089  0.95624117
  0.87245816  0.72880494  0.62884813  0.48581664  0.42694462  0.46347219
  0.38969095  0.30454684  0.28763704  0.30375937  0.31781644  0.30967073
  0.29562865  0.31202772  0.34972353  0.3693811   0.40087061]","[22.09849387  2.67524238  1.32341674  0.93081499  0.75363908  0.65468156
  0.59205693  0.54905201  0.51777523  0.49404158  0.4754346   0.46046524
  0.44816759  0.43788849  0.42917084  0.42168538  0.41518906  0.40949861
  0.40447331  0.40000328  0.39600155  0.39239837  0.38913714]","[0.79303877 1.47339982 0.80155543 0.95155522 1.32465382 1.46062028
 1.47360519 1.32738781 1.21451953 0.98335173 0.89800914 1.00653023
 0.86952059 0.69548948 0.67021571 0.72034599 0.76547403 0.75621923
 0.7308978  0.78006291 0.88313678 0.94134208 1.03015251]",1.133219295173017,0.8015554255602415,1.392637050069542,1.0154032660770373,1.2289210534991093
sub-29,13,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[27.57098298  4.83351209  1.43297841  1.42656501  1.40487676  1.04364533
  0.87717238  0.69436968  0.62829607  0.52373267  0.55620078  0.65386312
  0.56157662  0.51529432  0.48153663  0.3882751   0.43937559  0.46315182
  0.42952452  0.52269112  0.54979679  0.46719893  0.43331217]","[31.89234063  3.5742255   1.72324542  1.1965469   0.96134502  0.83083029
  0.74860065  0.6923148   0.65147944  0.6205523   0.59634351  0.57689252
  0.56093037  0.54760052  0.53630449  0.52661177  0.51820495  0.51084496
  0.50434835  0.49857207  0.49340294  0.48875026  0.48454048]","[0.86450171 1.35232433 0.83155794 1.19223493 1.46136582 1.25614743
 1.17174942 1.00296813 0.96441427 0.84397829 0.93268523 1.13342277
 1.0011521  0.94100408 0.89787918 0.73730805 0.84787996 0.90663872
 0.85164256 1.04837625 1.11429573 0.95590524 0.89427445]",1.1084130174543745,0.8315579371939916,1.3587566251449514,0.9876948292425676,1.2258576936109304
sub-29,14,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[17.31238353  4.56686783  1.2428174   0.94937009  1.06802112  0.98306201
  0.8188254   0.71674344  0.67000607  0.547287    0.46824603  0.51930542
  0.56272026  0.54257409  0.42015155  0.40676765  0.38168196  0.37342565
  0.37008274  0.33373911  0.31367397  0.336769    0.37000154]","[21.50305135  2.93440381  1.51075187  1.08400122  0.88824291  0.77779725
  0.70741924  0.65884722  0.62338664  0.59639735  0.57518664  0.55808845
  0.54401834  0.53224093  0.52224027  0.51364397  0.50617657  0.49963008
  0.49384449  0.48869476  0.48408177  0.47992594  0.47616266]","[0.80511288 1.5563188  0.82264826 0.87580168 1.20239758 1.26390523
 1.15748251 1.08787503 1.07478414 0.91765498 0.81407667 0.93050738
 1.03437737 1.01941445 0.80451772 0.79192529 0.75404904 0.74740426
 0.74939125 0.68291935 0.64797723 0.70171035 0.77704864]",1.1807158401105673,0.8226482643409885,1.2331514024460408,0.9822989168421279,1.04440997618069
sub-29,15,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[54.1454252  11.55568903  4.10342757  2.51534175  2.05400889  2.08223515
  1.68326347  1.12429502  0.88903892  0.73487691  0.59389747  0.55633889
  0.47531721  0.40598473  0.38299928  0.31809038  0.30337766  0.29200253
  0.33474905  0.32988888  0.32249823  0.33051782  0.31365907]","[79.83379458  5.80868855  2.42498206  1.56683675  1.20562677  1.01236931
  0.89360033  0.81376045  0.75662807  0.713824    0.6806099   0.65411512
  0.63250367  0.61454878  0.59940068  0.58645271  0.57526049  0.5654913
  0.55689116  0.54926292  0.54245125  0.53633215  0.53080546]","[0.67822688 1.98938004 1.6921476  1.605363   1.70368554 2.05679404
 1.88368717 1.3816044  1.17500123 1.02949313 0.87259599 0.85052137
 0.75148529 0.66062245 0.63897038 0.54239733 0.5273744  0.51636963
 0.60110318 0.60060287 0.59452021 0.61625584 0.59091154]",1.3338034566610673,1.692147595727759,1.8802397867904967,1.0271090467652724,1.4096827965173615
sub-29,16,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[30.93060738  7.51742547  2.3907875   1.81949181  1.62145243  1.47725242
  1.29083157  0.9088379   0.75911125  0.65463795  0.46508825  0.42068551
  0.43389592  0.39241919  0.34240137  0.30466313  0.28027881  0.27365682
  0.26391466  0.27581556  0.24037645  0.2662939   0.26004916]","[43.87463956  4.04381031  1.82662689  1.22766361  0.96724636  0.82510443
  0.73655142  0.67643128  0.63308488  0.6004164   0.5749455   0.55454712
  0.53785326  0.52394479  0.51218206  0.50210649  0.49338101  0.48575241
  0.47902685  0.47305351  0.46771326  0.46291082  0.45856906]","[0.7049769  1.85899558 1.30885378 1.48207685 1.6763593  1.79038237
 1.75253422 1.34357757 1.1990671  1.09030658 0.8089258  0.75861093
 0.80671802 0.7489705  0.66851496 0.60676995 0.56807782 0.56336688
 0.55093918 0.58305363 0.51393979 0.57525961 0.56708833]",1.2819862384796012,1.3088537762572539,1.7333708338808171,1.0196917424514025,1.352097847740195
sub-29,17,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[51.74644422  8.57820546  1.89646183  1.64324377  1.51519986  1.26890685
  1.06605304  0.83973355  0.71346594  0.66324796  0.61735864  0.516084
  0.42322081  0.37297954  0.37515435  0.37011279  0.35385051  0.35239038
  0.44329117  0.50853571  0.38121198  0.33200544  0.35050985]","[69.24051172  5.00696868  2.08599411  1.34642504  1.03538922  0.86906304
  0.76688133  0.69820962  0.64907868  0.61227505  0.58372058  0.56094513
  0.54236908  0.52693716  0.51391844  0.50279119  0.49317327  0.48477857
  0.47738872  0.47083422  0.46498154  0.45972407  0.45497571]","[0.74734347 1.71325327 0.90914055 1.22044951 1.46341089 1.46008609
 1.39011474 1.20269547 1.09919792 1.08325166 1.05762698 0.92002582
 0.78031884 0.70782547 0.72998811 0.73611631 0.71749735 0.72690998
 0.92857487 1.0800738  0.81984325 0.72218416 0.77039245]",1.2302983679137434,0.9091405504409731,1.4617484911126308,0.9967827789193761,1.188125197297762
sub-29,18,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[8.29027438 3.8356758  1.89383882 1.438314   1.38151239 0.98647323
 0.87597622 0.83192527 0.66983711 0.60503855 0.60358244 0.46936419
 0.36164499 0.36072598 0.31566032 0.29297851 0.25087702 0.22095236
 0.22452901 0.21334374 0.24769905 0.25470448 0.24461787]","[11.46259024  2.13157252  1.21666933  0.9191974   0.77687388  0.69445644
  0.64099606  0.60361931  0.57606191  0.55492461  0.53820864  0.52466396
  0.51346966  0.50406484  0.49605345  0.48914801  0.48313484  0.47785189
  0.47317402  0.46900311  0.46526112  0.46188522  0.45882427]","[0.72324616 1.79945827 1.55657644 1.56474987 1.77829687 1.42049691
 1.36658598 1.3782284  1.16278668 1.09030764 1.12146552 0.89459964
 0.70431618 0.71563407 0.63634335 0.59895677 0.51926915 0.4623867
 0.47451678 0.45488768 0.53238718 0.55144541 0.53314065]",1.2613522151064473,1.5565764426794202,1.5993968914358843,1.0078074948355844,1.2680018097093593
sub-29,19,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[17.09639424  4.2950688   1.50845955  1.56753197  1.52784224  1.17220993
  1.0013139   0.92843788  0.68449559  0.52261278  0.4810647   0.44005657
  0.38757568  0.33539097  0.31165742  0.26253636  0.26582437  0.22971058
  0.21055064  0.21641814  0.23113516  0.24422692  0.24038817]","[22.16816659  2.81143221  1.41251661  1.00121313  0.81441604  0.70967501
  0.64321275  0.59748361  0.56417628  0.53887234  0.51901558  0.50302837
  0.48988599  0.47889472  0.46956863  0.46155741  0.45460226  0.44850795
  0.44312442  0.43833452  0.43404543  0.43018268  0.42668586]","[0.77121372 1.52771558 1.06792341 1.56563265 1.87599722 1.65175598
 1.55673827 1.55391355 1.21326545 0.96982669 0.92687912 0.8748146
 0.79115486 0.70034384 0.66371004 0.56880543 0.58474054 0.51216612
 0.47515017 0.49372827 0.53251376 0.56772838 0.56338443]",1.1494646519971612,1.0679234056786162,1.7638766004424795,1.0278496032109254,1.5345200893109636
sub-29,20,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[48.92701249 11.60575518  3.47774847  2.21714933  1.91124019  1.69913229
  1.68582571  1.19289909  0.90348249  0.82502056  0.68236959  0.60110301
  0.57175573  0.48166846  0.47077665  0.40433389  0.40875126  0.39070669
  0.3586489   0.42570169  0.39084825  0.34932985  0.35463326]","[71.05220403  5.85731681  2.54921091  1.68174171  1.31030202  1.109463
  0.98514361  0.90113443  0.84077897  0.79541842  0.76013154  0.73192461
  0.70887632  0.68969918  0.67349915  0.65963658  0.64764204  0.63716345
  0.62793167  0.61973748  0.61241586  0.60583494  0.59988805]","[0.68860654 1.98141155 1.36424509 1.31836496 1.45862569 1.53149073
 1.7112487  1.32377484 1.07457789 1.03721581 0.89769935 0.82126356
 0.80656628 0.6983747  0.6990011  0.61296463 0.63113763 0.61319695
 0.57115912 0.68690648 0.63820726 0.57660896 0.59116573]",1.335009046080772,1.3642450921334268,1.495058208877146,1.0077469143045472,1.1198862009708739
sub-29,21,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[37.03089088  7.2448001   1.92569212  1.34150487  1.74091612  1.97068925
  1.52881417  1.11960363  0.6799977   0.50934675  0.4509404   0.38471663
  0.34196829  0.32295442  0.36221886  0.27769485  0.30764771  0.30105392
  0.2693762   0.26589733  0.26071298  0.27195976  0.2390461 ]","[51.82179399  4.21252161  1.82481443  1.20103867  0.93445837  0.79048799
  0.70144226  0.64130469  0.59811881  0.56567359  0.54044096  0.52027572
  0.50380164  0.49009682  0.47852123  0.46861709  0.46004852  0.45256363
  0.44596991  0.44011774  0.43488911  0.43018974  0.42594337]","[0.71458141 1.71982503 1.05528107 1.11695393 1.86302158 2.49300341
 2.17952961 1.74582168 1.13689402 0.90042519 0.83439345 0.7394476
 0.67877566 0.65896045 0.75695462 0.59258369 0.66872884 0.66521899
 0.60402326 0.60415046 0.599493   0.63218561 0.56121568]",1.2172032225047982,1.055281065079665,2.1780124968103016,1.070133585950307,1.7893581421254543
sub-29,22,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[16.12616553  4.14073172  1.48232239  1.45951493  1.517715    1.13889337
  0.87152278  0.82833621  0.71323939  0.56533737  0.45626365  0.4001627
  0.32692856  0.29429166  0.28560969  0.28470191  0.22246093  0.21180554
  0.21536863  0.24553616  0.21783252  0.21613379  0.22147396]","[21.17911464  2.645497    1.32243326  0.9349901   0.75939364  0.66105905
  0.59871644  0.55584906  0.52464123  0.50094132  0.48234901  0.46738363
  0.45508387  0.44479917  0.43607396  0.42857991  0.42207455  0.41637494
  0.41134056  0.40686169  0.40285141  0.39924002  0.39597094]","[0.7614183  1.56519993 1.12090525 1.56099507 1.99858797 1.72283153
 1.455652   1.49021788 1.35948025 1.1285501  0.94592017 0.85617612
 0.71839189 0.66162816 0.654957   0.6642913  0.52706549 0.50868945
 0.52357741 0.60348802 0.5407267  0.54136304 0.55931871]",1.1633091167645204,1.1209052537014126,1.860709748852884,1.0301081750188146,1.5994972634857576
sub-29,23,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[434.25160731  64.83310931  13.25538639   6.48339066   4.39828863
   3.21721134   2.94592923   2.25479926   1.62022      1.36545159
   1.30693087   1.02167211   0.92330092   0.88312805   0.76054697
   0.82032851   0.80482532   0.73539934   0.71789426   0.69994209
   0.67000564   0.76744604   0.76581783]","[734.74748289  22.93477099   7.22126321   4.05202913   2.86489156
   2.27369361   1.92767859   1.70318425   1.54681437   1.43212013
   1.34463406   1.27582564   1.22036067   1.17474246   1.13658835
   1.10422143   1.07642868   1.05231183   1.03119196   1.01254674
   0.99596791   0.98113193   0.96777912]","[0.59102157 2.8268479  1.83560494 1.60003555 1.53523739 1.41497136
 1.52822636 1.32387277 1.04745601 0.95344766 0.97196026 0.8007929
 0.75658037 0.75176312 0.66914901 0.74290218 0.74768104 0.69884165
 0.69617907 0.69126892 0.6727181  0.78220474 0.79131468]",1.7089347350455892,1.8356049363252618,1.4751043717923293,0.9781387172193698,0.8631718587854544
sub-29,24,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[38.38711093  2.96188478  0.99072927  1.22304944  1.30454093  0.93768125
  0.90576849  0.86441418  0.67805103  0.61114889  0.55281065  0.46611143
  0.3654031   0.30137195  0.30265431  0.29748404  0.29086108  0.29384941
  0.31068101  0.33888492  0.31226165  0.30141535  0.29362715]","[37.95886775  3.50016036  1.58129479  1.0628581   0.83743818  0.7143939
  0.63773653  0.58569155  0.54816677  0.51988549  0.49783499  0.48017571
  0.46572341  0.45368243  0.44349903  0.43477624  0.42722223  0.42061782
  0.4147952   0.40962378  0.40500046  0.40084274  0.39708385]","[1.01128177 0.84621402 0.62653041 1.15071752 1.5577758  1.31255495
 1.42028636 1.47588637 1.23694298 1.1755452  1.11042948 0.97071015
 0.78459251 0.66427952 0.68242383 0.68422331 0.68081915 0.6986138
 0.74899858 0.82730772 0.77101553 0.7519541  0.7394588 ]",0.9287478970382645,0.6265304118513554,1.4351653728012357,1.0578995987658484,1.5452690416612664
sub-29,25,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[21.56051804  4.46408347  1.60967457  1.50927226  1.7369841   1.33344454
  1.37160739  1.09864222  0.68172233  0.50746508  0.43679608  0.35734163
  0.30407677  0.24548078  0.20168228  0.2015484   0.18170516  0.19179727
  0.18498047  0.16956536  0.17191908  0.17782079  0.17356547]","[29.06698162  3.00031463  1.4074158   0.96394051  0.76811619  0.66020383
  0.59253575  0.54637642  0.51297545  0.48773092  0.46800315  0.45217428
  0.4391995   0.42837499  0.41920979  0.41135123  0.40453965  0.39857965
  0.39332149  0.38864848  0.38446838  0.38070731  0.37730544]","[0.7417529  1.48787178 1.14370932 1.56573175 2.26135594 2.01974674
 2.31480951 2.01077899 1.32895703 1.04046116 0.93331867 0.79027411
 0.69234316 0.57305114 0.48110108 0.48996667 0.44916527 0.48120187
 0.4703035  0.43629492 0.44716051 0.46708004 0.46001318]",1.1148123429811119,1.1437093233907938,2.140551337393629,1.1294549836045664,1.9201001414010141
sub-29,26,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[6.69613031 2.56137894 1.1647051  0.93862274 1.10874589 0.93710082
 0.92762652 0.78426519 0.60989313 0.42194461 0.37962993 0.33604299
 0.25733389 0.19962726 0.18909299 0.16898213 0.1662192  0.15594455
 0.14358522 0.14968044 0.1619955  0.1614627  0.15462187]","[9.14750395 1.62085989 0.9103878  0.68228671 0.57386693 0.5113372
 0.47088944 0.44266749 0.42189176 0.40597545 0.39340067 0.38321973
 0.37481116 0.36775082 0.36173952 0.3565603  0.35205201 0.34809252
 0.34458758 0.34146332 0.33866102 0.33613344 0.33384213]","[0.73201721 1.58025932 1.2793505  1.37570134 1.93206096 1.83264747
 1.96994546 1.77168013 1.44561518 1.03933528 0.96499564 0.87689374
 0.68656943 0.54283295 0.52273247 0.47392302 0.47214389 0.44799741
 0.41668717 0.43834999 0.47834115 0.48035299 0.46315866]",1.156138263674803,1.2793505046564593,1.8823542182762738,1.091177809519026,1.6281393648309697
sub-29,27,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[23.27337084  3.84945844  1.08162183  1.13535459  1.32567517  0.78587896
  0.77200474  0.67109308  0.51250848  0.44384787  0.32994098  0.26148828
  0.22066938  0.18022104  0.17228838  0.15495165  0.14535546  0.14753799
  0.14060557  0.15447955  0.14714217  0.16555842  0.13992512]","[30.62496435  2.57909573  1.13048486  0.74845104  0.58438974  0.49552097
  0.44044352  0.4031915   0.37640999  0.3562714   0.34059842  0.32806559
  0.31782178  0.30929634  0.30209283  0.29592752  0.29059211  0.28593034
  0.2818227   0.27817631  0.27491787  0.27198877  0.26934165]","[0.75994769 1.49256129 0.95677693 1.51693902 2.26847783 1.58596508
 1.75278942 1.66445247 1.36156982 1.24581394 0.96870968 0.79706098
 0.69431798 0.58268082 0.57031602 0.52361352 0.50020444 0.51599277
 0.49891499 0.55532964 0.53522229 0.6086958  0.5195079 ]",1.1262544887456418,0.9567769271130192,1.9272214556249245,1.0708567901102044,1.7111776022942684
sub-29,28,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[12.31850541  4.03883234  1.65638805  1.53676736  1.70811837  1.26852749
  1.04269802  0.83926828  0.56849671  0.41770189  0.33184831  0.30676413
  0.22941965  0.19854652  0.18898055  0.1668123   0.14520536  0.14958291
  0.13814022  0.12755265  0.12163801  0.12522056  0.12238889]","[18.19160329  2.18157613  1.07581313  0.75547496  0.6110968   0.53052189
  0.47955826  0.44457488  0.4191397   0.39984336  0.38471809  0.37255169
  0.36255805  0.35420572  0.34712284  0.34104159  0.33576432  0.33114201
  0.32706022  0.32342965  0.32017959  0.31725333  0.31460489]","[0.67715337 1.85133688 1.5396615  2.03417379 2.79516823 2.39109361
 2.17428853 1.8877996  1.35634184 1.04466381 0.86257528 0.82341361
 0.63278047 0.56054012 0.54441981 0.48912596 0.43246216 0.45171831
 0.42236935 0.39437526 0.37990558 0.39470213 0.38902412]",1.2642451209093652,1.5396614988728945,2.593130920511455,1.0985358960853295,2.0511298621000242
sub-29,29,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[20.06016999  6.70523146  2.12442361  1.34552285  1.2546675   1.00639087
  0.94514318  0.82809878  0.58933718  0.54633991  0.37528704  0.28922065
  0.24367584  0.17815936  0.19365968  0.16318744  0.13181067  0.12918083
  0.13819738  0.1341177   0.14455627  0.12790668  0.11987065]","[32.54503145  2.89277291  1.290994    0.86244054  0.67703657  0.57614806
  0.51342661  0.47090855  0.44028856  0.41723243  0.39926926  0.38489214
  0.37313201  0.3633383   0.3550586   0.34796878  0.34183072  0.33646562
  0.33173668  0.32753749  0.32378405  0.32040916  0.31735848]","[0.61638195 2.31792528 1.64557202 1.56013404 1.85317538 1.74675737
 1.84085351 1.75851294 1.33852485 1.30943779 0.93993473 0.75143297
 0.65305532 0.49034015 0.5454302  0.46897148 0.38560218 0.38393471
 0.41658756 0.4094728  0.44645891 0.39919795 0.37771372]",1.4671536173668385,1.6455720233467912,1.7999663735575964,1.0697247178138327,1.2268424739244899
sub-29,30,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[29.8488905   6.34298535  2.41715128  1.68734327  1.85242832  1.57113795
  1.10421569  0.84707806  0.69044198  0.48333458  0.3676819   0.31284364
  0.2463399   0.20358242  0.18119312  0.16960717  0.14727595  0.14691158
  0.12715037  0.15407026  0.15259073  0.13976587  0.12733463]","[44.39821092  3.37016744  1.42696553  0.92852688  0.71750195  0.60419271
  0.53438686  0.48737807  0.45369377  0.42843041  0.40881032  0.39314838
  0.38036555  0.36974016  0.36077189  0.35310327  0.34647232  0.34068276
  0.33558467  0.33106166  0.32702196  0.32339229  0.32011345]","[0.6722994  1.88209799 1.69391007 1.81722608 2.58177462 2.60039208
 2.06632268 1.73803072 1.5218238  1.1281519  0.89939487 0.79573937
 0.64763988 0.55060943 0.50223737 0.48033305 0.42507277 0.43122692
 0.37889206 0.46538236 0.46660698 0.43218676 0.39777969]",1.2771986920285898,1.6939100716839064,2.5910833532912374,1.0944388915246062,2.0287237760757404
sub-29,31,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[16.70164399  5.01181707  1.95984216  1.29798781  1.35718411  1.23783394
  0.98826239  0.79508458  0.54950897  0.43240973  0.37369851  0.28923538
  0.24896715  0.18326843  0.184188    0.16622369  0.15245449  0.14008024
  0.13422862  0.1290597   0.13399141  0.13965138  0.12896115]","[25.30606343  2.52394744  1.17048417  0.79709147  0.63298546  0.54281368
  0.48638172  0.44794232  0.4201579   0.39917642  0.38279147  0.36965229
  0.35888741  0.34991023  0.34231184  0.33579874  0.33015487  0.32521778
  0.32086299  0.31699357  0.31353288  0.3104196   0.30760405]","[0.65998586 1.9857058  1.67438587 1.62840509 2.14409997 2.280403
 2.0318658  1.7749709  1.30786302 1.08325468 0.97624565 0.78245255
 0.69371937 0.52375844 0.53807077 0.49500988 0.46176659 0.43072751
 0.41833623 0.40713665 0.42735998 0.44987937 0.419244  ]",1.322845828692326,1.674385874163009,2.212251484281854,1.079133464339202,1.6723426391031018
sub-29,32,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[13.52971383  5.2225922   1.78164234  1.50971323  1.9172369   1.64166625
  1.20116092  0.93908004  0.71946482  0.50647627  0.41733714  0.29851515
  0.26024524  0.18567324  0.17007015  0.16227784  0.14755844  0.13788208
  0.13003726  0.13183015  0.13011044  0.14145829  0.13747429]","[21.50371854  2.48327103  1.20928214  0.84387748  0.68003373  0.5888859
  0.53135993  0.49193422  0.46330359  0.44160356  0.42460715  0.41094426
  0.39972731  0.39035679  0.38241355  0.37559591  0.36968136  0.36450221
  0.35992978  0.35586364  0.35222436  0.34894822  0.34598359]","[0.6291802  2.10311003 1.47330575 1.78901944 2.81932617 2.78774927
 2.26054101 1.90895448 1.55290146 1.1469026  0.98287827 0.72641275
 0.65105694 0.47565009 0.44472835 0.43205432 0.39915034 0.37827501
 0.36128508 0.3704513  0.3693965  0.40538475 0.39734337]",1.3661451114427274,1.4733057514999774,2.803537720407582,1.1277806613623929,2.0521522178905913
